,title,description,genre,reated_genre,year,thumbnail,url
250,The Serpent,"
    The twisting, real-life story of Charles Sobhraj, a murderer, thief and seductive master of disguise, who was a hidden darkness in the mid-70's on Asia's hippie trail.",crime,"
Crime Drama Thriller            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7985576/
251,Line of Duty,"
    Drama series following the investigations of AC-12, a controversial police anti-corruption unit.",crime,"
Crime Drama Mystery            ",(2012– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2303687/
252,The Irregulars,"
    Set in Victorian London, the series follows a gang of troubled street teens who are manipulated into solving crimes for the sinister Doctor Watson and his mysterious business partner, the elusive Sherlock Holmes.",crime,"
Crime Drama Fantasy            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt10893694/
253,¿Quién Mató a Sara?,"
    Hell-bent on exacting revenge and proving he was framed for his sister's murder, Álex sets out to unearth much more than the crime's real culprit.",crime,"
Crime Drama Mystery            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt11937816/
254,Nobody,"
    A bystander who intervenes to help a woman being harassed by a group of men becomes the target of a vengeful drug lord.",crime,"
Action Crime Thriller            ",(I) (2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7888964/
255,The Blacklist,"
    A new FBI profiler, Elizabeth Keen, has her entire life uprooted when a mysterious criminal, Raymond Reddington, who has eluded capture for decades, turns himself in and insists on speaking only to her.",crime,"
Crime Drama Mystery            ",(2013– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2741602/
256,Promising Young Woman,"
    A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",crime,"
Crime Drama Thriller            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9620292/
257,Sleepers,"
    After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.",crime,"
Crime Drama Thriller            ",(1996),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0117665/
258,Law & Order: Special Victims Unit,"
    This series follows the Special Victims Unit, a specially trained squad of detectives in the N.Y.P.D., who investigate sexually related crimes.",crime,"
Crime Drama Mystery            ",(1999– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0203259/
259,Breaking Bad,"
    A high school chemistry teacher diagnosed with inoperable lung cancer turns to manufacturing and selling methamphetamine in order to secure his family's future.",crime,"
Crime Drama Thriller            ",(2008–2013),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0903747/
260,Criminal Minds,"
    The cases of the F.B.I. Behavioral Analysis Unit (B.A.U.), an elite group of profilers who analyze the nation's most dangerous serial killers and individual heinous crimes in an effort to anticipate their next moves before they strike again.",crime,"
Crime Drama Mystery            ",(2005–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0452046/
261,Peaky Blinders,"
    A gangster family epic set in 1900s England, centering on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby.",crime,"
Crime Drama            ",(2013– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2442560/
262,La casa de papel,"
    An unusual group of robbers attempt to carry out the most perfect robbery in Spanish history - stealing 2.4 billion euros from the Royal Mint of Spain.",crime,"
Action Crime Mystery            ",(2017– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt6468322/
263,Law & Order: Organized Crime,"
    Elliot Stabler returns to the NYPD to battle organized crime after a devastating personal loss.",crime,"
Crime Drama Mystery            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt12677870/
264,Rebel,"
    Follows a legal advocate with a blue collar background, who helps those in need without a law degree.",crime,"
Crime Drama            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt11237708/
265,Brooklyn Nine-Nine,"
    Comedy series following the exploits of Det. Jake Peralta and his diverse, lovable colleagues as they police the NYPD's 99th Precinct.",crime,"
Comedy Crime            ",(2013–2022),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2467372/
266,NCIS: Naval Criminal Investigative Service,"
    The cases of the Naval Criminal Investigative Service's Washington, D.C. Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.",crime,"
Action Crime Drama            ",(2003– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0364845/
267,The Boys,"
    A group of vigilantes set out to take down corrupt superheroes who abuse their superpowers.",crime,"
Action Comedy Crime            ",(2019– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1190634/
268,Unforgotten,"
    London detectives investigate crimes from the past, unravelling secrets left buried for years.",crime,"
Crime Drama Mystery            ",(2015– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4192812/
269,The Sopranos,"
    New Jersey mob boss Tony Soprano deals with personal and professional issues in his home and business life that affect his mental state, leading him to seek professional psychiatric counseling.",crime,"
Crime Drama            ",(1999–2007),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0141842/
270,Better Call Saul,"
    The trials and tribulations of criminal lawyer Jimmy McGill in the time before he established his strip-mall law office in Albuquerque, New Mexico.",crime,"
Crime Drama            ",(2015–2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3032476/
271,Lucifer,"
    Lucifer Morningstar has decided he's had enough of being the dutiful servant in Hell and decides to spend some time on Earth to better understand humanity. He settles in Los Angeles - the City of Angels.",crime,"
Crime Drama Fantasy            ",(2016– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4052886/
272,Midsomer Murders,"
    A veteran Detective Chief Inspector and his young Sergeant investigate murders around the regional community of Midsomer County.",crime,"
Crime Drama Mystery            ",(1997– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0118401/
273,Riverdale,"
    While navigating the troubled waters of romance, school and family, Archie and his gang become entangled in dark Riverdale mysteries.",crime,"
Crime Drama Mystery            ",(2017– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5420376/
274,The Godfather,"
    An organized crime dynasty's aging patriarch transfers control of his clandestine empire to his reluctant son.",crime,"
Crime Drama            ",(1972),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0068646/
275,Ozark,"
    A financial advisor drags his family from Chicago to the Missouri Ozarks, where he must launder money to appease a drug boss.",crime,"
Crime Drama Thriller            ",(2017– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5071412/
276,Fargo,"
    Various chronicles of deception, intrigue and murder in and around frozen Minnesota. Yet all of these tales mysteriously lead back one way or another to Fargo, North Dakota.",crime,"
Crime Drama Thriller            ",(2014– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2802850/
277,I Care a Lot,"
    A crooked legal guardian who drains the savings of her elderly wards meets her match when a woman she tries to swindle turns out to be more than she first appears.",crime,"
Comedy Crime Thriller            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9893250/
278,The Sinner,"
    Anthology series that examines how and why ordinary people commit brutal crimes.",crime,"
Crime Drama Mystery            ",(2017– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt6048596/
279,The Rookie,"
    Starting over isn't easy, especially for John Nolan who, after a life-altering incident, is pursuing his dream of joining the LAPD. As their oldest rookie, he's met with skepticism from those who see him as just a walking midlife crisis.",crime,"
Comedy Crime Drama            ",(2018– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7587890/
280,Bones,"
    Forensic anthropologist Dr. Temperance ""Bones"" Brennan and cocky F.B.I. Special Agent Seeley Booth build a team to investigate murders. Quite often, there isn't more to examine than rotten flesh or mere bones.",crime,"
Comedy Crime Drama            ",(2005–2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0460627/
281,Sons of Anarchy,"
    A biker struggles to balance being a father and being involved in an outlaw motorcycle club.",crime,"
Crime Drama Thriller            ",(2008–2014),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1124373/
282,Madame Claude,"
    Paris, the late 1960s. Madame Claude is at the head of a flourishing business dedicated to prostitution that gives her power over both the french political and criminal worlds. But the end of her empire is closer than she thinks.",crime,"
Biography Crime Drama            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt10307724/
283,Your Honor,"
    A judge confronts his convictions when his son is involved in a hit and run that embroils an organized crime family. Facing impossible choices, he discovers how far a father will go to save his son's life.",crime,"
Crime Drama Thriller            ",(II) (2020–2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7440726/
284,Good Girls,"
    Three suburban mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.",crime,"
Comedy Crime Drama            ",(2018– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt6474378/
285,The Wire,"
    The Baltimore drug scene, as seen through the eyes of drug dealers and law enforcement.",crime,"
Crime Drama Thriller            ",(2002–2008),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0306414/
286,Homeland,"
    A bipolar CIA operative becomes convinced a prisoner of war has been turned by al-Qaeda and is planning to carry out a terrorist attack on American soil.",crime,"
Crime Drama Mystery            ",(2011–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1796960/
287,Mayans M.C.,"
    Set in a post-Jax Teller world, ""Mayans MC"" sees EZ Reyes, a former golden boy now fresh out of prison, as a prospect in the Mayan MC charter on the California-Mexico border who must carve out his new outlaw identity.",crime,"
Crime Drama Thriller            ",(2018– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5715524/
288,The Batman,"
    The plot is unknown.",crime,"
Action Crime Drama            ",(2022),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1877830/
289,The X Files,"
    Two F.B.I. Agents, Fox Mulder the believer and Dana Scully the skeptic, investigate the strange and unexplained, while hidden forces work to impede their efforts.",crime,"
Crime Drama Mystery            ",(1993–2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0106179/
